League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Première Ligue,2025-03-15,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,0,0.3,NA,2,0,Paris FC,4-2-3-1,0,0.4,NA,0,0,Paris FC,Away,NA,990,0,0,0,9,4,2,14,12,18,0,0,0,65,5,9,35.7
Première Ligue,2025-03-16,Première Ligue (Regular season),Montpellier,3-5-2,1,2.4,Marie Levasseur · 89&rsquor;,4,0,Saint-Étienne,4-2-3-1,0,0.5,NA,1,0,Montpellier,Home,NA,990,4,0,0,16,11,2,19,8,9,0,0,0,40,7,9,43.8
Première Ligue,2025-03-16,Première Ligue (Regular season),Montpellier,3-5-2,1,2.4,Marie Levasseur · 89&rsquor;,4,0,Saint-Étienne,4-2-3-1,0,0.5,NA,1,0,Saint-Étienne,Away,NA,990,1,0,0,11,16,1,14,8,19,0,0,0,41,9,7,56.3
Première Ligue,2025-03-21,Première Ligue (Regular season),Guingamp,5-3-2,2,0.6,Sabitra Bhandari · 58&rsquor; Sabitra Bhandari · 88&rsquor;,1,0,Paris Saint-Germain,4-4-2,6,2.9,Grace Geyoro · 22&rsquor; Merveille Kanjinga · 52&rsquor; Korbin Albert · 56&rsquor; Korbin Albert · 63&rsquor; Sofia Guellati (OG) · 65&rsquor; Marie-Antoinette Katoto · 90&rsquor;,0,0,Guingamp,Home,NA,990,1,0,0,10,3,2,10,7,16,0,0,1,29,3,9,25
Première Ligue,2025-03-21,Première Ligue (Regular season),Guingamp,5-3-2,2,0.6,Sabitra Bhandari · 58&rsquor; Sabitra Bhandari · 88&rsquor;,1,0,Paris Saint-Germain,4-4-2,6,2.9,Grace Geyoro · 22&rsquor; Merveille Kanjinga · 52&rsquor; Korbin Albert · 56&rsquor; Korbin Albert · 63&rsquor; Sofia Guellati (OG) · 65&rsquor; Marie-Antoinette Katoto · 90&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,0,0,0,5,9,6,19,15,5,0,0,0,37,9,3,75
Première Ligue,2025-03-22,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Gaëtane Thiney · 47&rsquor; Kessya Bussy · 53&rsquor; Mathilde Bourdieu · 74&rsquor;,0,0,Strasbourg,5-4-1,1,0.3,Lorena Azzaro · 4&rsquor;,1,0,Paris FC,Home,NA,990,0,0,0,9,5,4,29,13,11,0,0,0,48,7,4,63.6
Première Ligue,2025-03-22,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Gaëtane Thiney · 47&rsquor; Kessya Bussy · 53&rsquor; Mathilde Bourdieu · 74&rsquor;,0,0,Strasbourg,5-4-1,1,0.3,Lorena Azzaro · 4&rsquor;,1,0,Strasbourg,Away,NA,990,1,0,0,5,9,4,11,14,14,0,0,0,40,4,7,36.4
Première Ligue,2025-03-22,Première Ligue (Regular season),Le Havre,4-3-3,0,0.3,NA,2,0,Dijon,4-3-3,2,2,Viktoria Pinther · 5&rsquor; Wu Chengshu · 25&rsquor;,2,0,Le Havre,Home,NA,990,2,0,0,12,5,1,16,15,13,0,0,0,53,9,13,40.9
Première Ligue,2025-03-22,Première Ligue (Regular season),Le Havre,4-3-3,0,0.3,NA,2,0,Dijon,4-3-3,2,2,Viktoria Pinther · 5&rsquor; Wu Chengshu · 25&rsquor;,2,0,Dijon,Away,NA,990,2,0,0,6,10,5,19,20,13,0,0,0,59,13,9,59.1
Première Ligue,2025-03-22,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.5,NA,2,0,Fleury,4-2-3-1,1,0.8,Airine Fontaine · 64&rsquor;,0,0,Stade de Reims,Home,NA,990,2,0,0,12,9,1,13,12,10,0,0,0,38,14,11,56
Première Ligue,2025-03-22,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.5,NA,2,0,Fleury,4-2-3-1,1,0.8,Airine Fontaine · 64&rsquor;,0,0,Fleury,Away,NA,990,0,0,0,10,11,6,19,6,24,0,0,0,56,11,14,44
Première Ligue,2025-03-22,Première Ligue (Regular season),Nantes,3-4-3,2,2.4,Julie Pasquereau · 7&rsquor; Maureen Cosson · 90+3&rsquor;,1,0,Montpellier,3-5-2,2,1.8,Rose Kadzere · 75&rsquor; Rose Kadzere · 85&rsquor;,1,0,Nantes,Home,NA,990,1,0,0,10,10,1,10,23,13,0,0,0,58,10,13,43.5
Première Ligue,2025-03-22,Première Ligue (Regular season),Nantes,3-4-3,2,2.4,Julie Pasquereau · 7&rsquor; Maureen Cosson · 90+3&rsquor;,1,0,Montpellier,3-5-2,2,1.8,Rose Kadzere · 75&rsquor; Rose Kadzere · 85&rsquor;,1,0,Montpellier,Away,NA,990,1,0,0,10,10,1,31,12,13,0,0,0,48,13,10,56.5
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Saint-Étienne,Home,NA,990,3,0,0,11,8,3,8,9,15,0,0,0,28,1,12,7.7
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Lyon,Away,NA,990,1,0,0,9,10,4,24,4,17,0,0,0,42,12,1,92.3
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Stade de Reims,Home,NA,990,0,0,0,11,12,1,15,12,16,0,0,1,49,14,15,48.3
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Le Havre,Away,NA,990,2,0,0,12,9,1,15,12,25,0,0,0,51,14,14,50
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Dijon,Home,NA,990,0,0,0,3,5,1,17,14,9,0,0,0,63,4,4,50
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Nantes,Away,NA,990,1,0,0,5,3,2,22,18,12,0,0,0,56,4,4,50
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Strasbourg,Home,NA,990,2,0,0,12,11,5,11,3,6,0,0,0,30,6,7,46.2
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Guingamp,Away,NA,990,4,0,0,12,12,2,15,1,4,0,0,0,40,7,6,53.8
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Montpellier,Home,NA,990,2,0,0,12,5,0,9,10,14,0,1,0,45,10,10,50
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Paris FC,Away,NA,990,1,0,0,5,11,3,20,5,11,0,0,0,35,10,9,52.6
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Paris Saint-Germain,Home,NA,990,0,0,0,14,4,9,31,11,8,1,0,0,57,7,6,53.8
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Saint-Étienne,Away,NA,914,3,1,1,4,14,0,5,6,7,0,1,0,36,6,7,46.2
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Lyon,Home,NA,990,1,0,0,6,4,5,26,8,10,0,0,0,49,7,2,77.8
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Fleury,Away,NA,990,1,0,0,4,6,0,13,13,16,0,0,1,45,2,7,22.2
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Paris Saint-Germain,Home,NA,990,1,0,0,7,6,6,17,5,15,0,0,0,54,16,8,66.7
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Stade de Reims,Away,NA,990,1,0,0,6,7,2,8,13,11,0,0,0,42,9,14,39.1
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Guingamp,Home,NA,990,1,0,0,11,18,1,8,11,10,1,0,0,43,15,7,68.2
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Montpellier,Away,NA,990,3,0,0,18,11,2,33,7,17,0,1,0,56,7,15,31.8
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Dijon,Home,NA,990,2,0,0,14,9,2,28,7,13,0,0,0,52,22,12,64.7
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Saint-Étienne,Away,NA,990,2,0,0,9,14,1,7,12,15,0,0,0,45,14,22,38.9
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Fleury,Home,NA,990,1,0,0,5,9,1,19,13,16,1,0,0,61,5,7,41.7
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Nantes,Away,NA,990,2,0,0,10,4,1,22,13,11,0,1,0,44,7,5,58.3
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Lyon,Home,NA,990,1,0,0,9,6,2,13,7,10,0,0,0,57,12,5,70.6
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Paris FC,Away,NA,990,0,0,0,6,9,4,11,11,10,0,0,0,48,5,12,29.4
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Strasbourg,Home,NA,990,2,0,0,6,8,1,23,9,6,0,0,0,40,15,8,65.2
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Le Havre,Away,NA,990,1,0,0,8,6,1,18,12,18,0,0,0,42,8,15,34.8
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Le Havre,Home,NA,990,2,0,0,7,10,2,11,12,16,0,0,0,50,6,8,42.9
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,0,0,0,10,7,2,29,8,9,0,0,0,46,8,6,57.1
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Paris FC,Home,NA,990,0,0,0,5,5,4,17,14,11,0,0,0,63,7,6,53.8
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Fleury,Away,NA,990,1,0,0,6,5,1,9,12,4,0,0,0,44,7,7,50
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Saint-Étienne,Home,NA,990,1,0,0,10,9,0,14,12,17,0,0,0,39,5,7,41.7
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Strasbourg,Away,NA,990,1,0,0,9,9,5,7,7,11,0,0,0,59,7,5,58.3
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Stade de Reims,Home,NA,990,2,0,0,9,9,2,15,11,20,0,0,0,56,3,5,37.5
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Guingamp,Away,NA,978,7,1,1,10,9,0,13,9,13,0,0,0,47,5,3,62.5
Première Ligue,2025-04-23,Première Ligue (Regular season),Montpellier,3-5-2,0,0.7,NA,0,0,Dijon,5-3-2,0,0.8,NA,2,0,Montpellier,Home,NA,990,0,0,0,13,7,2,19,13,24,0,0,0,44,13,10,56.5
Première Ligue,2025-04-23,Première Ligue (Regular season),Montpellier,3-5-2,0,0.7,NA,0,0,Dijon,5-3-2,0,0.8,NA,2,0,Dijon,Away,NA,990,2,0,0,7,12,4,17,9,13,0,0,0,41,10,13,43.5
Première Ligue,2025-04-23,Première Ligue (Regular season),Nantes,4-3-3,0,1.1,NA,0,0,Lyon,4-3-3,2,2.5,Sara Däbritz · 39&rsquor; Leila Wandeler · 74&rsquor;,1,0,Nantes,Home,NA,990,0,0,0,13,4,0,10,18,10,0,0,0,42,12,9,57.1
Première Ligue,2025-04-23,Première Ligue (Regular season),Nantes,4-3-3,0,1.1,NA,0,0,Lyon,4-3-3,2,2.5,Sara Däbritz · 39&rsquor; Leila Wandeler · 74&rsquor;,1,0,Lyon,Away,NA,990,1,0,0,4,13,1,25,8,9,0,0,0,47,10,12,45.5
Première Ligue,2025-05-07,Première Ligue (Regular season),Strasbourg,5-3-2,2,1.6,Maeline Mendy · 25&rsquor; Elise Bonet · 55&rsquor; Liana Joseph · 90+6&rsquor;,5,1,Stade de Reims,3-4-3,1,0.7,Mélissa Gomes · 72&rsquor;,3,0,Strasbourg,Home,NA,954,4,1,1,13,12,3,10,8,9,0,0,0,42,9,5,64.3
Première Ligue,2025-05-07,Première Ligue (Regular season),Strasbourg,5-3-2,2,1.6,Maeline Mendy · 25&rsquor; Elise Bonet · 55&rsquor; Liana Joseph · 90+6&rsquor;,5,1,Stade de Reims,3-4-3,1,0.7,Mélissa Gomes · 72&rsquor;,3,0,Stade de Reims,Away,NA,990,3,0,0,12,9,1,8,12,20,0,0,0,41,5,9,35.7
Première Ligue,2025-05-07,Première Ligue (Regular season),Lyon,4-1-4-1,2,2.5,Sara Däbritz · 61&rsquor; Eugénie Le Sommer · 75&rsquor;,1,0,Le Havre,4-3-3,0,0.3,NA,1,0,Lyon,Home,NA,990,1,0,0,10,7,7,33,8,10,0,0,0,65,15,3,83.3
Première Ligue,2025-05-07,Première Ligue (Regular season),Lyon,4-1-4-1,2,2.5,Sara Däbritz · 61&rsquor; Eugénie Le Sommer · 75&rsquor;,1,0,Le Havre,4-3-3,0,0.3,NA,1,0,Le Havre,Away,NA,990,1,0,0,7,9,2,7,13,11,0,0,0,30,3,15,16.7
Première Ligue,2025-05-07,Première Ligue (Regular season),Dijon,4-1-4-1,6,5.2,Meriame Terchoun · 12&rsquor; Rose Lavaud · 22&rsquor; Klaudia Jedlińska · 38&rsquor; Léa Declercq · 45+2&rsquor; Meriame Terchoun · 71&rsquor; Océane Picard · 90+2&rsquor;,0,0,Paris FC,4-4-2,0,0.6,NA,1,0,Dijon,Home,NA,990,0,0,0,5,5,4,21,9,9,0,0,0,52,1,0,100
Première Ligue,2025-05-07,Première Ligue (Regular season),Dijon,4-1-4-1,6,5.2,Meriame Terchoun · 12&rsquor; Rose Lavaud · 22&rsquor; Klaudia Jedlińska · 38&rsquor; Léa Declercq · 45+2&rsquor; Meriame Terchoun · 71&rsquor; Océane Picard · 90+2&rsquor;,0,0,Paris FC,4-4-2,0,0.6,NA,1,0,Paris FC,Away,NA,990,1,0,0,6,5,2,5,4,12,0,1,0,36,0,1,0
Première Ligue,2025-05-07,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,1,1.9,Jennifer Echegini · 11&rsquor;,1,0,Nantes,4-3-3,0,0.2,NA,1,0,Paris Saint-Germain,Home,NA,990,1,0,0,4,8,3,19,11,12,1,0,0,64,8,2,80
Première Ligue,2025-05-07,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,1,1.9,Jennifer Echegini · 11&rsquor;,1,0,Nantes,4-3-3,0,0.2,NA,1,0,Nantes,Away,NA,990,1,0,0,9,4,2,13,10,13,0,1,0,45,2,8,20
Première Ligue,2025-05-07,Première Ligue (Regular season),Guingamp,3-5-2,3,1.1,Sabitra Bhandari · 57&rsquor; Sabitra Bhandari · 85&rsquor; Sabitra Bhandari · 90+5&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,1.4,Amandine Pierre-Louis · 54&rsquor; Adéle Connesson · 61&rsquor;,1,0,Guingamp,Home,NA,990,1,0,0,5,1,2,19,8,9,0,0,0,50,9,7,56.3
Première Ligue,2025-05-07,Première Ligue (Regular season),Guingamp,3-5-2,3,1.1,Sabitra Bhandari · 57&rsquor; Sabitra Bhandari · 85&rsquor; Sabitra Bhandari · 90+5&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,1.4,Amandine Pierre-Louis · 54&rsquor; Adéle Connesson · 61&rsquor;,1,0,Saint-Étienne,Away,NA,990,1,0,0,1,3,6,5,13,12,0,0,0,43,7,9,43.8
Première Ligue,2025-05-07,Première Ligue (Regular season),Fleury,4-2-3-1,1,1,Faustine Robert · 38&rsquor;,3,0,Montpellier,3-5-2,2,1.3,Sonia Ouchene · 27&rsquor; Justine Rouquet · 90+1&rsquor;,3,0,Fleury,Home,NA,990,3,0,0,8,15,2,16,8,14,0,0,0,57,11,10,52.4
Première Ligue,2025-05-07,Première Ligue (Regular season),Fleury,4-2-3-1,1,1,Faustine Robert · 38&rsquor;,3,0,Montpellier,3-5-2,2,1.3,Sonia Ouchene · 27&rsquor; Justine Rouquet · 90+1&rsquor;,3,0,Montpellier,Away,NA,990,3,0,0,15,6,3,22,14,12,0,0,0,61,8,11,42.1
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Lyon,4-2-3-1,4,2.2,Eugénie Le Sommer · 19&rsquor; Lindsey Heaps · 45+2&rsquor; Vanessa Gilles · 62&rsquor; Ada Hegerberg · 86&rsquor;,1,0,Dijon,4-1-4-1,1,0.2,Viktoria Pinther · 89&rsquor;,1,0,Lyon,Home,NA,990,1,0,0,4,3,6,43,9,14,0,0,0,45,10,5,66.7
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Lyon,4-2-3-1,4,2.2,Eugénie Le Sommer · 19&rsquor; Lindsey Heaps · 45+2&rsquor; Vanessa Gilles · 62&rsquor; Ada Hegerberg · 86&rsquor;,1,0,Dijon,4-1-4-1,1,0.2,Viktoria Pinther · 89&rsquor;,1,0,Dijon,Away,NA,990,1,0,0,3,4,2,9,13,10,0,0,0,30,5,10,33.3
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Paris Saint-Germain,3-5-2,3,0.8,Romée Leuchter · 1&rsquor; Sakina Karchaoui · 55&rsquor; Korbin Albert · 90+1&rsquor;,1,0,Paris FC,4-2-3-1,0,0.5,NA,0,0,Paris Saint-Germain,Home,NA,990,1,0,0,15,7,3,11,9,13,0,0,0,48,11,11,50
Première Ligue,2025-05-11,Première Ligue (Semi-finals),Paris Saint-Germain,3-5-2,3,0.8,Romée Leuchter · 1&rsquor; Sakina Karchaoui · 55&rsquor; Korbin Albert · 90+1&rsquor;,1,0,Paris FC,4-2-3-1,0,0.5,NA,0,0,Paris FC,Away,NA,990,0,0,0,7,13,3,20,7,19,0,0,0,48,11,11,50
Première Ligue,2025-05-16,Première Ligue (Final),Lyon,4-1-4-1,3,1.3,Melchie Dumornay · 45+2&rsquor; Paulina Dudek (OG) · 80&rsquor; Wendie Renard (P) · 90+4&rsquor;,0,0,Paris Saint-Germain,3-4-3,0,0.6,NA,1,0,Lyon,Home,NA,990,0,0,0,9,11,6,18,6,7,0,0,0,50,4,7,36.4
Première Ligue,2025-05-16,Première Ligue (Final),Lyon,4-1-4-1,3,1.3,Melchie Dumornay · 45+2&rsquor; Paulina Dudek (OG) · 80&rsquor; Wendie Renard (P) · 90+4&rsquor;,0,0,Paris Saint-Germain,3-4-3,0,0.6,NA,1,0,Paris Saint-Germain,Away,NA,990,1,0,0,12,9,2,12,9,17,0,1,0,48,7,4,63.6
Première Ligue,2025-09-06,Première Ligue (Regular season),Le Havre,4-4-2,2,1.4,Chancelle Effa Effa · 11&rsquor; Zoé Stiévenart · 45&rsquor;,3,0,Strasbourg,4-4-2,2,1.6,Inès Konan · 13&rsquor; Mama Diop · 20&rsquor;,0,0,Le Havre,Home,NA,990,3,0,0,12,8,0,22,19,17,0,1,0,54,7,20,25.9
Première Ligue,2025-09-06,Première Ligue (Regular season),Le Havre,4-4-2,2,1.4,Chancelle Effa Effa · 11&rsquor; Zoé Stiévenart · 45&rsquor;,3,0,Strasbourg,4-4-2,2,1.6,Inès Konan · 13&rsquor; Mama Diop · 20&rsquor;,0,0,Strasbourg,Away,NA,990,0,0,0,8,12,4,11,9,7,1,0,0,55,20,7,74.1
Première Ligue,2025-09-06,Première Ligue (Regular season),Paris FC,4-2-3-1,2,2.4,Lorena Azzaro (P) · 25&rsquor; Lorena Azzaro · 52&rsquor;,0,0,Dijon,4-2-3-1,0,0.8,,0,0,Paris FC,Home,NA,990,0,0,0,7,9,2,15,11,24,1,0,0,49,11,11,50
Première Ligue,2025-09-06,Première Ligue (Regular season),Paris FC,4-2-3-1,2,2.4,Lorena Azzaro (P) · 25&rsquor; Lorena Azzaro · 52&rsquor;,0,0,Dijon,4-2-3-1,0,0.8,,0,0,Dijon,Away,NA,990,0,0,0,11,6,0,19,14,20,0,1,0,48,11,11,50
Première Ligue,2025-09-06,Première Ligue (Regular season),Montpellier,4-1-4-1,1,1.9,Soufiya Ngueleu · 58&rsquor;,3,0,Fleury,4-4-2,2,1.7,Aissata Traoré (P) · 14&rsquor; Aissata Traoré · 90+1&rsquor;,2,0,Montpellier,Home,NA,990,3,0,0,13,7,4,12,10,11,0,1,0,38,5,5,50
