League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Première Ligue,2025-02-15,Première Ligue (Regular season),Dijon,4-3-3,2,1.8,Meriame Terchoun · 37&rsquor; Klaudia Jedlińska · 90&rsquor;,4,0,Stade de Reims,3-4-3,1,1.1,Hawa Sangare · 59&rsquor;,0,0,Stade de Reims,Away,NA,990,26,23,15,10,1,8,18,44.4,10,11,3,8,5,31,27,1
Première Ligue,2025-02-15,Première Ligue (Regular season),Nantes,4-2-3-1,2,2.2,Julie Machart (P) · 2&rsquor; Naomie Vagre · 29&rsquor;,3,0,Le Havre,4-1-4-1,2,1,Laurie Cance · 21&rsquor; Ikram Adjabi · 31&rsquor;,0,0,Nantes,Home,NA,990,22,15,15,6,1,7,8,87.5,1,10,3,7,10,32,26,0
Première Ligue,2025-02-15,Première Ligue (Regular season),Nantes,4-2-3-1,2,2.2,Julie Machart (P) · 2&rsquor; Naomie Vagre · 29&rsquor;,3,0,Le Havre,4-1-4-1,2,1,Laurie Cance · 21&rsquor; Ikram Adjabi · 31&rsquor;,0,0,Le Havre,Away,NA,990,23,16,4,13,6,14,25,56,11,10,3,7,12,35,29,0
Première Ligue,2025-02-15,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,4,3.1,Grace Geyoro · 23&rsquor; Jennifer Echegini · 35&rsquor; Sakina Karchaoui · 65&rsquor; Romée Leuchter (P) · 87&rsquor;,2,0,Montpellier,4-4-2,1,0.8,Soufiya Ngueleu · 90+1&rsquor;,2,0,Paris Saint-Germain,Home,NA,990,13,11,3,6,4,4,7,57.1,3,17,1,16,14,27,9,0
Première Ligue,2025-02-15,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,4,3.1,Grace Geyoro · 23&rsquor; Jennifer Echegini · 35&rsquor; Sakina Karchaoui · 65&rsquor; Romée Leuchter (P) · 87&rsquor;,2,0,Montpellier,4-4-2,1,0.8,Soufiya Ngueleu · 90+1&rsquor;,2,0,Montpellier,Away,NA,990,16,9,9,5,2,7,13,53.8,6,12,3,9,13,29,28,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Dijon,3-4-3,0,0,NA,3,0,Paris Saint-Germain,4-2-3-1,1,1.6,Tara Elimbi Gilbert · 81&rsquor;,0,0,Dijon,Home,NA,990,20,12,15,5,0,8,20,40,12,13,6,7,11,31,43,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Dijon,3-4-3,0,0,NA,3,0,Paris Saint-Germain,4-2-3-1,1,1.6,Tara Elimbi Gilbert · 81&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,14,11,6,7,1,9,18,50,9,10,0,10,10,24,7,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Saint-Étienne,4-3-3,1,1,Adéle Connesson (P) · 82&rsquor;,2,0,Le Havre,4-2-3-1,2,0.7,Laurie Cance · 26&rsquor; Madeline Roth · 71&rsquor;,3,0,Saint-Étienne,Home,NA,990,17,13,12,4,1,5,6,83.3,1,4,2,2,8,25,14,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Saint-Étienne,4-3-3,1,1,Adéle Connesson (P) · 82&rsquor;,2,0,Le Havre,4-2-3-1,2,0.7,Laurie Cance · 26&rsquor; Madeline Roth · 71&rsquor;,3,0,Le Havre,Away,NA,990,25,19,11,6,8,8,10,80,2,8,0,8,14,39,14,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Paris FC,4-2-3-1,0,1.4,NA,0,0,Nantes,4-4-2,0,0.3,NA,0,0,Paris FC,Home,NA,990,14,12,7,5,2,10,16,62.5,6,16,0,16,13,27,19,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Paris FC,4-2-3-1,0,1.4,NA,0,0,Nantes,4-4-2,0,0.3,NA,0,0,Nantes,Away,NA,990,24,15,11,11,2,9,19,47.4,10,13,1,12,14,38,35,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Stade de Reims,3-4-3,2,0.4,Monique Ngock · 52&rsquor; Celeste Boureille (OG) · 80&rsquor;,2,0,Montpellier,3-5-2,4,1.2,Judith Coquet · 49&rsquor; Judith Coquet · 70&rsquor; Ifeoma Onumonu · 78&rsquor; Judith Coquet · 86&rsquor;,2,0,Stade de Reims,Home,NA,990,25,20,10,11,4,16,20,80,4,6,0,6,12,37,22,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Stade de Reims,3-4-3,2,0.4,Monique Ngock · 52&rsquor; Celeste Boureille (OG) · 80&rsquor;,2,0,Montpellier,3-5-2,4,1.2,Judith Coquet · 49&rsquor; Judith Coquet · 70&rsquor; Ifeoma Onumonu · 78&rsquor; Judith Coquet · 86&rsquor;,2,0,Montpellier,Away,NA,990,7,6,2,4,1,5,11,45.5,6,12,1,11,5,12,29,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Guingamp,4-4-2,0,0.3,NA,4,0,Fleury,3-4-1-2,6,2.4,Morgane Martins · 26&rsquor; Marine Dafeur · 35&rsquor; Batcheba Louis · 45+2&rsquor; Aissata Traoré · 53&rsquor; Aissata Traoré (P) · 61&rsquor; Airine Fontaine · 83&rsquor;,2,0,Guingamp,Home,NA,990,24,19,3,18,3,13,16,81.3,3,8,4,4,12,36,27,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Guingamp,4-4-2,0,0.3,NA,4,0,Fleury,3-4-1-2,6,2.4,Morgane Martins · 26&rsquor; Marine Dafeur · 35&rsquor; Batcheba Louis · 45+2&rsquor; Aissata Traoré · 53&rsquor; Aissata Traoré (P) · 61&rsquor; Airine Fontaine · 83&rsquor;,2,0,Fleury,Away,NA,990,18,15,3,9,6,9,16,56.3,7,3,1,2,7,25,14,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Strasbourg,3-4-3,0,0.4,NA,0,0,Lyon,4-2-3-1,4,4.1,Eugénie Le Sommer · 6&rsquor; Wendie Renard · 62&rsquor; Melchie Dumornay · 64&rsquor; Tabitha Chawinga · 90&rsquor;,1,0,Strasbourg,Home,NA,990,13,10,6,6,1,6,10,60,4,6,2,4,6,19,19,0
Première Ligue,2025-03-01,Première Ligue (Regular season),Strasbourg,3-4-3,0,0.4,NA,0,0,Lyon,4-2-3-1,4,4.1,Eugénie Le Sommer · 6&rsquor; Wendie Renard · 62&rsquor; Melchie Dumornay · 64&rsquor; Tabitha Chawinga · 90&rsquor;,1,0,Lyon,Away,NA,990,10,9,2,3,5,3,5,60,2,2,1,1,11,21,7,0
Première Ligue,2025-03-14,Première Ligue (Regular season),Lyon,4-2-3-1,8,2.9,Ada Hegerberg · 5&rsquor; Wendie Renard · 38&rsquor; Melchie Dumornay · 48&rsquor; Sara Däbritz · 64&rsquor; Ellie Carpenter · 77&rsquor; Vicki Bècho · 90&rsquor; Ada Hegerberg · 90+2&rsquor; Ellie Carpenter · 90+4&rsquor;,0,0,Stade de Reims,3-4-3,1,0.5,Anaele Le Moguedec · 13&rsquor;,1,0,Lyon,Home,NA,990,18,11,5,6,7,10,17,58.8,7,8,1,7,14,32,12,0
Première Ligue,2025-03-14,Première Ligue (Regular season),Lyon,4-2-3-1,8,2.9,Ada Hegerberg · 5&rsquor; Wendie Renard · 38&rsquor; Melchie Dumornay · 48&rsquor; Sara Däbritz · 64&rsquor; Ellie Carpenter · 77&rsquor; Vicki Bècho · 90&rsquor; Ada Hegerberg · 90+2&rsquor; Ellie Carpenter · 90+4&rsquor;,0,0,Stade de Reims,3-4-3,1,0.5,Anaele Le Moguedec · 13&rsquor;,1,0,Stade de Reims,Away,NA,990,14,13,10,2,2,4,10,40,6,22,4,18,5,19,31,0
Première Ligue,2025-03-15,Première Ligue (Regular season),Nantes,4-4-2,0,1.3,NA,0,0,Strasbourg,3-4-3,0,0.8,NA,2,0,Nantes,Home,NA,990,14,9,3,6,5,5,12,41.7,7,15,3,12,7,21,24,2
Première Ligue,2025-03-15,Première Ligue (Regular season),Nantes,4-4-2,0,1.3,NA,0,0,Strasbourg,3-4-3,0,0.8,NA,2,0,Strasbourg,Away,NA,990,21,15,11,7,3,20,22,90.9,2,10,3,7,9,30,32,0
Première Ligue,2025-03-15,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.7,NA,0,0,Dijon,4-3-3,0,1,NA,4,0,Fleury,Home,NA,990,13,8,5,6,2,7,10,70,3,6,3,3,7,20,9,0
Première Ligue,2025-03-15,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.7,NA,0,0,Dijon,4-3-3,0,1,NA,4,0,Dijon,Away,NA,990,16,10,7,5,4,11,16,68.8,5,10,3,7,4,20,17,0
Première Ligue,2025-03-15,Première Ligue (Regular season),Le Havre,4-3-3,2,2.2,Sofia Guellati (OG) · 34&rsquor; Salomé Elisor (P) · 58&rsquor;,2,0,Guingamp,4-3-3,1,0.8,Sofia Guellati · 45+1&rsquor;,1,0,Le Havre,Home,NA,990,9,4,1,5,3,3,10,30,7,9,1,8,12,21,18,0
Première Ligue,2025-03-15,Première Ligue (Regular season),Le Havre,4-3-3,2,2.2,Sofia Guellati (OG) · 34&rsquor; Salomé Elisor (P) · 58&rsquor;,2,0,Guingamp,4-3-3,1,0.8,Sofia Guellati · 45+1&rsquor;,1,0,Guingamp,Away,NA,990,10,7,6,3,1,2,11,18.2,9,12,2,10,8,18,16,0
Première Ligue,2025-03-15,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,0,0.3,NA,2,0,Paris FC,4-2-3-1,0,0.4,NA,0,0,Paris Saint-Germain,Home,NA,990,12,9,6,5,1,6,13,46.2,7,17,1,16,11,23,24,0
Première Ligue,2025-03-15,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,0,0.3,NA,2,0,Paris FC,4-2-3-1,0,0.4,NA,0,0,Paris FC,Away,NA,990,29,18,11,16,2,13,17,76.5,4,14,0,14,12,41,25,0
Première Ligue,2025-03-16,Première Ligue (Regular season),Montpellier,3-5-2,1,2.4,Marie Levasseur · 89&rsquor;,4,0,Saint-Étienne,4-2-3-1,0,0.5,NA,1,0,Montpellier,Home,NA,990,12,9,4,6,2,5,10,50,5,8,2,6,8,20,24,0
Première Ligue,2025-03-16,Première Ligue (Regular season),Montpellier,3-5-2,1,2.4,Marie Levasseur · 89&rsquor;,4,0,Saint-Étienne,4-2-3-1,0,0.5,NA,1,0,Saint-Étienne,Away,NA,990,27,19,10,14,3,13,19,68.4,6,11,2,9,8,35,27,0
Première Ligue,2025-03-21,Première Ligue (Regular season),Guingamp,5-3-2,2,0.6,Sabitra Bhandari · 58&rsquor; Sabitra Bhandari · 88&rsquor;,1,0,Paris Saint-Germain,4-4-2,6,2.9,Grace Geyoro · 22&rsquor; Merveille Kanjinga · 52&rsquor; Korbin Albert · 56&rsquor; Korbin Albert · 63&rsquor; Sofia Guellati (OG) · 65&rsquor; Marie-Antoinette Katoto · 90&rsquor;,0,0,Guingamp,Home,NA,990,19,16,11,6,2,9,15,60,6,6,2,4,7,26,24,0
Première Ligue,2025-03-21,Première Ligue (Regular season),Guingamp,5-3-2,2,0.6,Sabitra Bhandari · 58&rsquor; Sabitra Bhandari · 88&rsquor;,1,0,Paris Saint-Germain,4-4-2,6,2.9,Grace Geyoro · 22&rsquor; Merveille Kanjinga · 52&rsquor; Korbin Albert · 56&rsquor; Korbin Albert · 63&rsquor; Sofia Guellati (OG) · 65&rsquor; Marie-Antoinette Katoto · 90&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,9,5,3,3,3,5,7,71.4,2,7,3,4,15,24,8,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Gaëtane Thiney · 47&rsquor; Kessya Bussy · 53&rsquor; Mathilde Bourdieu · 74&rsquor;,0,0,Strasbourg,5-4-1,1,0.3,Lorena Azzaro · 4&rsquor;,1,0,Paris FC,Home,NA,990,13,11,3,9,1,7,8,87.5,1,14,0,14,13,26,14,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Gaëtane Thiney · 47&rsquor; Kessya Bussy · 53&rsquor; Mathilde Bourdieu · 74&rsquor;,0,0,Strasbourg,5-4-1,1,0.3,Lorena Azzaro · 4&rsquor;,1,0,Strasbourg,Away,NA,990,14,14,5,7,2,5,10,50,5,12,4,8,14,28,33,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Le Havre,4-3-3,0,0.3,NA,2,0,Dijon,4-3-3,2,2,Viktoria Pinther · 5&rsquor; Wu Chengshu · 25&rsquor;,2,0,Le Havre,Home,NA,990,18,13,8,10,0,10,24,41.7,14,18,7,11,15,33,22,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Le Havre,4-3-3,0,0.3,NA,2,0,Dijon,4-3-3,2,2,Viktoria Pinther · 5&rsquor; Wu Chengshu · 25&rsquor;,2,0,Dijon,Away,NA,990,16,13,9,5,2,9,18,50,9,16,1,15,20,36,24,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.5,NA,2,0,Fleury,4-2-3-1,1,0.8,Airine Fontaine · 64&rsquor;,0,0,Stade de Reims,Home,NA,990,17,10,11,6,0,11,19,57.9,8,14,2,12,12,29,38,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.5,NA,2,0,Fleury,4-2-3-1,1,0.8,Airine Fontaine · 64&rsquor;,0,0,Fleury,Away,NA,990,32,24,9,12,11,19,26,73.1,7,15,3,12,6,38,21,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Nantes,3-4-3,2,2.4,Julie Pasquereau · 7&rsquor; Maureen Cosson · 90+3&rsquor;,1,0,Montpellier,3-5-2,2,1.8,Rose Kadzere · 75&rsquor; Rose Kadzere · 85&rsquor;,1,0,Nantes,Home,NA,990,25,13,15,10,0,18,28,64.3,10,17,5,12,23,48,37,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Nantes,3-4-3,2,2.4,Julie Pasquereau · 7&rsquor; Maureen Cosson · 90+3&rsquor;,1,0,Montpellier,3-5-2,2,1.8,Rose Kadzere · 75&rsquor; Rose Kadzere · 85&rsquor;,1,0,Montpellier,Away,NA,990,21,13,8,7,6,15,21,71.4,6,10,3,7,12,33,14,0
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Saint-Étienne,Home,NA,990,17,15,9,7,1,7,13,53.8,6,6,2,4,9,26,31,1
Première Ligue,2025-03-22,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.3,NA,3,0,Lyon,4-2-3-1,5,2.4,Eugénie Le Sommer · 9&rsquor; Ada Hegerberg · 36&rsquor; Sara Däbritz · 45+2&rsquor; Vanessa Gilles · 51&rsquor; Melchie Dumornay · 74&rsquor;,1,0,Lyon,Away,NA,990,19,17,5,10,4,12,13,92.3,1,2,1,1,4,23,10,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Stade de Reims,Home,NA,990,25,16,15,8,2,17,24,70.8,7,18,1,17,12,37,14,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Stade de Reims,3-4-3,1,0.4,Jade Nassi · 37&rsquor;,0,0,Le Havre,4-4-2,1,0.4,Mathilde Kack (OG) · 41&rsquor;,2,0,Le Havre,Away,NA,990,32,25,12,16,4,25,36,69.4,11,14,3,11,12,44,23,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Dijon,Home,NA,990,20,9,7,12,1,12,30,40,18,14,3,11,14,34,36,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Dijon,4-3-3,3,1.4,Wu Chengshu · 17&rsquor; Klaudia Jedlińska · 53&rsquor; Meriame Terchoun · 90+10&rsquor;,0,0,Nantes,4-3-3,0,1.5,NA,1,0,Nantes,Away,NA,990,18,12,7,7,4,14,22,63.6,8,10,3,7,18,36,16,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Strasbourg,Home,NA,990,11,6,5,5,1,5,6,83.3,1,6,1,5,3,14,27,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Strasbourg,3-5-2,6,2.1,Laurine Hannequin · 13&rsquor; Lorena Azzaro · 34&rsquor; Laurine Hannequin · 54&rsquor; Maeline Mendy · 63&rsquor; Kenza Chapelle · 80&rsquor; Lorena Azzaro · 90+4&rsquor;,2,0,Guingamp,5-3-2,0,0.8,NA,4,0,Guingamp,Away,NA,990,6,4,2,1,3,1,6,16.7,5,7,2,5,1,7,11,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Montpellier,Home,NA,990,18,14,5,10,3,8,17,47.1,9,21,4,17,10,28,38,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Montpellier,3-5-2,2,0.9,Jade Rastocle · 54&rsquor; Lea Khelifi · 87&rsquor;,2,0,Paris FC,4-2-3-1,0,1.8,NA,1,0,Paris FC,Away,NA,990,14,11,4,9,1,10,14,71.4,4,9,4,5,5,19,9,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Paris Saint-Germain,Home,NA,990,11,8,1,6,4,4,5,80,1,2,0,2,11,22,7,0
Première Ligue,2025-03-29,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,4.5,Grace Geyoro (P) · 5&rsquor; Crystal Dunn · 6&rsquor; Jackie Groenen · 10&rsquor; Griedge Mbock Bathy · 26&rsquor; Crystal Dunn · 41&rsquor; Marie-Antoinette Katoto · 45+2&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,Lisa Martinez · 15&rsquor;,4,1,Saint-Étienne,Away,NA,914,10,7,9,1,0,7,10,70,3,11,9,2,6,16,44,0
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Lyon,Home,NA,990,12,10,5,3,4,8,9,88.9,1,9,1,8,8,20,12,0
Première Ligue,2025-03-30,Première Ligue (Regular season),Lyon,4-3-3,4,2.2,Eugénie Le Sommer · 32&rsquor; Eugénie Le Sommer · 43&rsquor; Amel Majri · 54&rsquor; Emma Francart (OG) · 77&rsquor;,1,0,Fleury,4-2-3-1,0,0.1,NA,1,0,Fleury,Away,NA,990,21,16,13,5,3,8,13,61.5,5,6,1,5,13,34,32,0
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Paris Saint-Germain,Home,NA,990,20,15,8,9,3,13,15,86.7,2,10,2,8,5,25,13,0
Première Ligue,2025-04-11,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,6,2.5,Merveille Kanjinga · 7&rsquor; Romée Leuchter · 19&rsquor; Léa Notel (OG) · 22&rsquor; Jennifer Echegini · 52&rsquor; Marie-Antoinette Katoto · 57&rsquor; Romée Leuchter · 88&rsquor;,1,0,Stade de Reims,5-3-2,0,1,NA,1,0,Stade de Reims,Away,NA,990,15,11,9,3,3,12,14,85.7,2,10,0,10,13,28,27,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Guingamp,Home,NA,990,16,10,9,6,1,7,11,63.6,4,8,2,6,11,27,38,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Guingamp,5-3-2,3,1.4,Alison Peniguel (P) · 41&rsquor; Anaïs Ribeyra · 58&rsquor; Sofia Guellati · 71&rsquor;,1,0,Montpellier,3-5-2,1,0.5,Justine Rouquet · 80&rsquor;,3,0,Montpellier,Away,NA,990,18,17,5,9,4,10,17,58.8,7,5,0,5,7,25,6,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Dijon,Home,NA,990,17,13,9,7,1,4,13,30.8,9,8,0,8,7,24,14,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Dijon,4-3-3,1,1.1,Klaudia Jedlińska · 90+5&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.2,NA,2,0,Saint-Étienne,Away,NA,990,19,15,5,12,2,10,14,71.4,4,14,6,8,12,31,35,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Fleury,Home,NA,990,21,16,6,10,5,14,22,63.6,8,17,4,13,13,34,13,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Fleury,4-3-3,4,2.4,Charlotte Fernandes · 37&rsquor; Morgane Martins · 48&rsquor; Faustine Robert · 53&rsquor; Marine Dafeur (P) · 63&rsquor;,1,0,Nantes,4-3-3,0,0.7,NA,2,0,Nantes,Away,NA,990,16,11,8,4,4,10,18,55.6,8,20,1,19,13,29,9,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Lyon,Home,NA,990,16,10,8,5,3,5,8,62.5,3,12,6,6,7,23,16,0
Première Ligue,2025-04-12,Première Ligue (Regular season),Lyon,4-2-3-1,2,0.7,Damaris Egurrola · 15&rsquor; Amel Majri · 75&rsquor;,1,0,Paris FC,4-2-3-1,2,1.4,Clara Matéo · 46&rsquor; Mathilde Bourdieu · 90+2&rsquor;,0,0,Paris FC,Away,NA,990,14,10,10,3,1,5,7,71.4,2,9,0,9,11,25,16,0
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Strasbourg,Home,NA,990,7,6,2,4,1,3,9,33.3,6,15,3,12,9,16,18,0
Première Ligue,2025-04-13,Première Ligue (Regular season),Strasbourg,3-5-2,1,1.7,Mégane Hoeltzel · 29&rsquor;,2,0,Le Havre,4-4-2,1,1,Eva Kouache · 36&rsquor;,1,0,Le Havre,Away,NA,990,22,18,12,10,0,12,17,70.6,5,15,2,13,12,34,28,0
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Le Havre,Home,NA,990,22,16,17,2,3,13,19,68.4,6,15,3,12,12,34,32,0
Première Ligue,2025-04-23,Première Ligue (Regular season),Le Havre,4-3-3,2,0.7,Mélinda Mendy · 13&rsquor; Chancelle Effa Effa · 31&rsquor;,2,0,Paris Saint-Germain,4-3-3,2,1.3,Griedge Mbock Bathy · 11&rsquor; Jennifer Echegini · 69&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,11,9,5,5,1,3,5,60,2,17,4,13,8,19,12,1
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Paris FC,Home,NA,990,13,11,1,10,2,10,14,71.4,4,12,0,12,14,27,7,0
Première Ligue,2025-04-23,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.4,Clara Matéo · 41&rsquor; Kaja Korošec · 45&rsquor; Kessya Bussy · 65&rsquor; Clara Matéo · 72&rsquor;,0,0,Fleury,4-3-3,0,0.8,NA,1,0,Fleury,Away,NA,990,10,4,8,2,0,3,11,27.3,8,12,5,7,12,22,30,0
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Saint-Étienne,Home,NA,990,19,17,13,2,4,11,22,50,11,11,2,9,12,31,17,0
Première Ligue,2025-04-23,Première Ligue (Regular season),Saint-Étienne,4-4-2,1,0.7,Sarah Cambot · 90+2&rsquor;,1,0,Strasbourg,3-5-2,1,1,Mégane Hoeltzel · 6&rsquor;,1,0,Strasbourg,Away,NA,990,16,11,6,8,2,8,12,66.7,4,17,3,14,7,23,17,0
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Stade de Reims,Home,NA,990,26,20,12,9,5,15,21,71.4,6,10,2,8,11,37,16,0
Première Ligue,2025-04-23,Première Ligue (Regular season),Stade de Reims,3-4-3,1,1,Anaele Le Moguedec · 19&rsquor;,2,0,Guingamp,5-3-2,0,0.5,Alison Peniguel · 79&rsquor;,8,1,Guingamp,Away,NA,978,16,13,13,2,1,12,21,57.1,9,3,0,3,9,25,26,1
Première Ligue,2025-04-23,Première Ligue (Regular season),Montpellier,3-5-2,0,0.7,NA,0,0,Dijon,5-3-2,0,0.8,NA,2,0,Montpellier,Home,NA,990,26,24,11,9,6,16,21,76.2,5,14,4,10,13,39,24,0
